Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,89.2,3.7,82.95,93.3,80.55,114299,15532729
02DEC2016_00:00:00.000000,,,,,,,
09:30 - 09:35,84.4,-1.1,82.95,84.4,82.95,3,300
09:35 - 09:40,80.55,-3.85,81.2,82.5,80.55,80,21155
09:40 - 09:45,83.1,2.55,81.15,83.3,80.9,29,18640
09:45 - 09:50,83.25,0.15,83.25,83.4,82.9,14,1400
09:50 - 09:55,83,-0.25,83.25,83.25,82.6,43,7628
09:55 - 10:00,83,0,82.955,83.15,82.95,34,7246
10:00 - 10:05,83.05,0.05,83,83.35,83,22,2400
10:05 - 10:10,83.6,0.55,83.25,83.6,83.25,12,1800
10:10 - 10:15,83.15,-0.45,83.5,83.5,83.15,10,1000
10:15 - 10:20,82.25,-0.9,83.05,83.05,82.1,57,10204
10:20 - 10:25,82.4,0.15,82.2,82.65,82.2,23,2851
10:25 - 10:30,82.45,0.05,82.3,82.55,82.25,18,3025
10:30 - 10:35,82.6,0.15,82.45,82.6,82.3,18,2600
10:35 - 10:40,82.45,-0.15,82.4,82.75,82.4,17,1750
10:40 - 10:45,82.6,0.15,82.45,82.625,82.45,26,2998
10:45 - 10:50,82.45,-0.15,82.55,82.55,82.25,15,1800
10:50 - 10:55,82.4,-0.05,82.5,82.5,82.325,15,1650
10:55 - 11:00,82.5,0.1,82.4,82.5,82.4,7,700
11:00 - 11:05,82.7,0.2,82.45,82.7,82.45,23,2887
11:05 - 11:10,82.55,-0.15,82.65,83.15,82.55,82,22862
11:10 - 11:15,82.9,0.35,82.55,82.9,82.5,33,3400
11:15 - 11:20,82.719,-0.181,82.875,82.9,82.7,22,2300
11:20 - 11:25,82.75,0.031,82.9,82.9,82.75,13,1330
11:25 - 11:30,82.7,-0.05,82.75,82.75,82.55,21,2100
11:30 - 11:35,82.55,-0.15,82.95,82.95,82.55,14,1500
11:35 - 11:40,82.6,0.05,82.55,82.6,82.55,6,700
11:40 - 11:45,82.6,0,82.65,82.7,82.6,15,1525
11:45 - 11:50,82.6,0,82.55,82.6,82.5,5,700
11:50 - 11:55,82.75,0.15,82.65,82.75,82.6,24,3485
11:55 - 12:00,82.752,0.002,82.7,82.8,82.65,28,3287
12:00 - 12:05,82.6,-0.152,82.7,82.7,82.6,10,1000
12:05 - 12:10,82.6,0,82.6,82.6,82.6,3,300
12:10 - 12:15,82.6,0,82.6,82.6,82.55,8,933
12:15 - 12:20,82.7,0.1,82.65,82.75,82.6,18,2917
12:20 - 12:25,82.6,-0.1,82.7,82.7,82.6,11,1127
12:25 - 12:30,82.7,0.1,82.65,82.7,82.65,3,300
12:30 - 12:35,82.55,-0.15,82.7,82.75,82.55,49,5866
12:35 - 12:40,82.6,0.05,82.6,82.6,82.6,5,500
12:40 - 12:45,82.7,0.1,82.65,82.7,82.65,5,500
12:45 - 12:50,82.55,-0.15,82.6,82.6,82.55,5,500
12:50 - 12:55,82.55,0,82.575,82.6,82.55,12,1277
12:55 - 13:00,82.4,-0.15,82.55,82.65,82.35,19,2635
13:00 - 13:05,82.35,-0.05,82.4,82.4,82.35,13,1330
13:05 - 13:10,82.25,-0.1,82.4,82.4,82.25,27,2840
13:10 - 13:15,82.35,0.1,82.25,82.35,82.25,26,2772
13:15 - 13:20,82.5,0.15,82.45,82.5,82.45,27,3000
13:20 - 13:25,82.55,0.05,82.55,82.55,82.55,6,1400
13:25 - 13:30,82.5,-0.05,82.625,82.65,82.45,23,2400
13:30 - 13:35,82.55,0.05,82.4,82.55,82.4,3,300
13:35 - 13:40,82.65,0.1,82.5,82.65,82.5,17,1750
13:40 - 13:45,82.4,-0.25,82.6,82.6,82.4,26,2600
13:45 - 13:50,82.45,0.05,82.35,82.5,82.35,7,700
13:50 - 13:55,82.5,0.05,82.45,82.5,82.45,14,1477
13:55 - 14:00,82.5,0,82.475,82.5,82.4,18,2246
14:00 - 14:05,82.5,0,82.55,82.55,82.45,26,3180
14:05 - 14:10,82.45,-0.05,82.5,82.55,82.45,19,2018
14:10 - 14:15,82.4,-0.05,82.45,82.475,82.4,15,1518
14:15 - 14:20,82.6,0.2,82.5,82.6,82.5,17,2008
14:20 - 14:25,82.6,0,82.6,82.65,82.6,12,1265
14:25 - 14:30,82.7,0.1,82.6,82.7,82.6,6,600
14:30 - 14:35,83.1,0.4,82.7,83.1,82.7,20,2626
14:35 - 14:40,83,-0.1,83.1,83.2,83,23,3175
14:40 - 14:45,83.075,0.075,83,83.075,83,4,400
14:45 - 14:50,83.1,0.025,83.05,83.1,83.05,5,500
14:50 - 14:55,83.1,0,83.1,83.15,83.099,16,1689
14:55 - 15:00,83.3,0.2,83.15,83.3,83.15,19,2765
15:00 - 15:05,83.3,0,83.3,83.3,83.3,4,400
15:05 - 15:10,83.4,0.1,83.35,83.45,83.35,27,2800
15:10 - 15:15,83.45,0.05,83.35,83.45,83.3,17,1751
15:15 - 15:20,83.7,0.25,83.45,83.7,83.45,20,2576
15:20 - 15:25,84.05,0.35,83.75,84.05,83.75,29,3116
15:25 - 15:30,84.3,0.25,84.1,84.35,84.1,41,4395
15:30 - 15:35,84.3,0,84.25,84.3,84.2,52,6096
15:35 - 15:40,84.3,0,84.3,84.35,84.3,37,4175
15:40 - 15:45,84.4,0.1,84.3,84.45,84.3,88,44820
15:45 - 15:50,84.55,0.15,84.5,84.55,84.337,56,10981
15:50 - 15:55,84.55,0,84.55,84.625,84.35,133,16724
15:55 - 16:00,84.4,-0.15,84.55,84.575,84.25,163,51482
05DEC2016_00:00:00.000000,,,,,,,
09:30 - 09:35,85.05,0.65,85.05,85.05,85.05,1,1920
09:35 - 09:40,85.65,0.6,84.85,85.85,84.85,25,3289
09:40 - 09:45,86.4,0.75,85.7,86.4,85.605,31,5325
09:45 - 09:50,85.925,-0.475,86.203,86.4,85.925,31,8901
09:50 - 09:55,86.175,0.25,86,86.25,85.95,16,1868
09:55 - 10:00,86.3,0.125,86.25,86.4,86.2,36,3763
10:00 - 10:05,86.3,0,86.3,86.55,86.236,19,2055
10:05 - 10:10,86,-0.3,86.25,86.25,85.95,19,2711
10:10 - 10:15,85.9,-0.1,85.9,86,85.882,9,1253
10:15 - 10:20,85.825,-0.075,85.857,85.875,85.825,6,4222
10:20 - 10:25,85.75,-0.075,85.85,86,85.75,35,4602
10:25 - 10:30,85.825,0.075,85.7,85.825,85.7,8,800
10:30 - 10:35,86.05,0.225,85.9,86.1,85.9,18,2103
10:35 - 10:40,85.75,-0.3,86.1,86.1,85.7,14,1691
10:40 - 10:45,85.9,0.15,85.85,85.9,85.75,7,711
10:45 - 10:50,85.775,-0.125,85.95,86.05,85.651,25,3800
10:50 - 10:55,85.8,0.025,85.75,85.8,85.75,4,2100
10:55 - 11:00,85.7,-0.1,85.75,85.75,85.7,8,1048
11:00 - 11:05,85.65,-0.05,85.65,85.65,85.622,6,1600
11:05 - 11:10,85.6,-0.05,85.65,85.65,85.6,14,1534
11:10 - 11:15,85.75,0.15,85.6,85.8,85.6,10,1480
11:15 - 11:20,85.95,0.2,85.825,85.95,85.825,8,800
11:20 - 11:25,85.85,-0.1,85.925,86,85.775,20,2121
11:25 - 11:30,85.65,-0.2,85.8,85.8,85.65,6,600
11:30 - 11:35,85.65,0,85.5,85.65,85.4,21,2300
11:35 - 11:40,85.7,0.05,85.646,85.7,85.646,2,200
11:40 - 11:45,85.75,0.05,85.8,85.8,85.75,6,600
11:45 - 11:50,85.75,0,85.7,85.75,85.7,5,500
11:50 - 11:55,85.75,0,85.745,85.8,85.745,13,1367
11:55 - 12:00,85.7,-0.05,85.7,85.75,85.65,13,1600
12:00 - 12:05,85.8,0.1,85.7,85.8,85.7,13,1300
12:05 - 12:10,85.75,-0.05,85.8,85.8,85.75,4,400
12:10 - 12:15,85.75,0,85.75,85.75,85.7,4,400
12:15 - 12:20,85.8,0.05,85.775,85.8,85.775,4,400
12:20 - 12:25,85.7,-0.1,85.75,85.75,85.6,22,2598
12:25 - 12:30,85.8,0.1,85.6,85.8,85.6,13,1703
12:30 - 12:35,85.75,-0.05,85.75,85.75,85.75,11,1182
12:35 - 12:40,85.75,0,85.75,85.8,85.75,5,558
12:40 - 12:45,85.8,0.05,85.7,85.8,85.7,11,9800
12:45 - 12:50,85.9,0.1,85.8,85.9,85.75,12,1200
12:50 - 12:55,85.85,-0.05,85.85,85.85,85.85,1,150
12:55 - 13:00,85.95,0.1,85.9,86.05,85.9,9,900
13:00 - 13:05,86,0.05,85.928,86,85.928,3,1375
13:05 - 13:10,86,0,85.95,86,85.95,10,1137
13:10 - 13:15,86.05,0.05,86.05,86.15,86.05,9,1000
13:15 - 13:20,85.95,-0.1,86,86,85.95,7,700
13:20 - 13:25,85.825,-0.125,85.85,85.9,85.8,8,1000
13:25 - 13:30,85.7,-0.125,85.8,85.8,85.7,25,3133
13:30 - 13:35,85.7,0,85.65,85.7,85.65,16,1900
13:35 - 13:40,85.75,0.05,85.65,85.75,85.65,11,1200
13:40 - 13:45,85.65,-0.1,85.75,85.844,85.65,23,2437
13:45 - 13:50,85.65,0,85.625,85.7,85.6,21,3220
13:50 - 13:55,85.7,0.05,85.675,85.7,85.65,27,3300
13:55 - 14:00,85.75,0.05,85.7,85.75,85.7,13,1768
14:00 - 14:05,85.65,-0.1,85.75,85.75,85.65,12,2152
14:05 - 14:10,85.55,-0.1,85.65,85.65,85.55,12,1900
14:10 - 14:15,85.5,-0.05,85.55,85.55,85.5,11,1220
14:15 - 14:20,85.4,-0.1,85.45,85.5,85.4,6,600
14:20 - 14:25,85.4,0,85.4,85.425,85.4,8,1600
14:25 - 14:30,85.45,0.05,85.45,85.5,85.4,27,2800
14:30 - 14:35,85.525,0.075,85.4,85.65,85.4,20,2100
14:35 - 14:40,85.45,-0.075,85.5,85.55,85.45,4,400
14:40 - 14:45,85.577,0.127,85.55,85.577,85.5,9,1449
14:45 - 14:50,85.55,-0.027,85.6,85.6,85.5,29,3739
14:50 - 14:55,85.5,-0.05,85.475,85.5,85.475,6,600
14:55 - 15:00,85.5,0,85.5,85.55,85.5,12,1902
15:00 - 15:05,85.5,0,85.5,85.55,85.45,11,1100
15:05 - 15:10,85.45,-0.05,85.45,85.45,85.45,2,200
15:10 - 15:15,85.5,0.05,85.425,85.55,85.425,29,3135
15:15 - 15:20,85.5,0,85.5,85.55,85.5,36,4352
15:20 - 15:25,85.5,0,85.5,85.525,85.45,19,2000
15:25 - 15:30,85.4,-0.1,85.45,85.45,85.4,12,1409
15:30 - 15:35,85.5,0.1,85.4,85.5,85.4,12,1203
15:35 - 15:40,85.45,-0.05,85.5,85.5,85.4,23,2635
15:40 - 15:45,85.5,0.05,85.5,85.55,85.45,37,4189
15:45 - 15:50,85.45,-0.05,85.55,85.6,85.45,28,3650
15:50 - 15:55,85.5,0.05,85.45,85.5,85.45,88,15345
15:55 - 16:00,85.6,0.1,85.55,85.6,85.45,80,10147
06DEC2016_00:00:00.000000,,,,,,,
09:30 - 09:35,86.15,0.55,85.75,86.15,85.75,2,1211
09:35 - 09:40,85.6,-0.55,85.9,85.95,85.6,8,800
