Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
Summary,101.15,11.95,88.9,101.4,82.45,81711,11061888
02MAY2017_00:00:00.000000,,,,,,,
09:30 - 09:35,89.85,0.65,88.9,89.85,88.9,9,5714
09:35 - 09:40,89.55,-0.3,89.55,89.55,89.3,11,2900
09:40 - 09:45,89.45,-0.1,89.55,89.7,89.4,24,2700
09:45 - 09:50,89.205,-0.245,89.4,89.45,89.2,15,1729
09:50 - 09:55,88.95,-0.255,89.15,89.25,88.95,13,1650
09:55 - 10:00,89,0.05,89,89.1,89,10,1000
10:00 - 10:05,88.95,-0.05,88.9,89,88.9,10,1125
10:05 - 10:10,88.9,-0.05,88.9,88.9,88.75,16,1828
10:10 - 10:15,88.75,-0.15,88.75,88.75,88.75,1,100
10:15 - 10:20,88.75,0,88.85,88.85,88.75,4,400
10:20 - 10:25,88.9,0.15,88.75,88.9,88.75,5,500
10:25 - 10:30,89,0.1,88.85,89,88.85,7,700
10:35 - 10:40,88.95,-0.05,88.9,88.95,88.85,4,480
10:40 - 10:45,88.85,-0.1,88.85,88.85,88.85,1,223
10:45 - 10:50,89,0.15,88.9,89,88.85,11,1251
10:50 - 10:55,89,0,88.9,89,88.9,10,1000
10:55 - 11:00,89.05,0.05,89,89.05,88.95,30,3237
11:00 - 11:05,89.25,0.2,89.05,89.25,88.975,16,1850
11:05 - 11:10,89.25,0,89.25,89.25,89.25,4,600
11:10 - 11:15,89.35,0.1,89.15,89.35,89.15,5,500
11:15 - 11:20,89.3,-0.05,89.25,89.45,89.2,44,4614
11:20 - 11:25,89.2,-0.1,89.2,89.25,89.2,6,600
11:25 - 11:30,89.15,-0.05,89.15,89.25,89.15,22,2361
11:30 - 11:35,89.4,0.25,89.15,89.4,89.15,21,2100
11:35 - 11:40,89.3,-0.1,89.3,89.35,89.25,25,4006
11:40 - 11:45,89.3,0,89.3,89.3,89.3,3,300
11:50 - 11:55,89.1,-0.2,89.2,89.2,89.1,7,800
11:55 - 12:00,89.1,0,89.05,89.15,89.05,43,5372
12:00 - 12:05,89.3,0.2,89.15,89.3,89.15,33,3544
12:05 - 12:10,89.5,0.2,89.3,89.5,89.3,10,1400
12:10 - 12:15,89.4,-0.1,89.4,89.4,89.4,1,100
12:15 - 12:20,89.4,0,89.4,89.4,89.4,1,100
12:20 - 12:25,89.45,0.05,89.3,89.45,89.3,7,710
12:25 - 12:30,89.35,-0.1,89.35,89.35,89.35,1,100
12:30 - 12:35,89.45,0.1,89.45,89.45,89.45,3,315
12:35 - 12:40,89.425,-0.025,89.4,89.425,89.4,2,236
12:40 - 12:45,89.45,0.025,89.35,89.45,89.35,8,843
12:45 - 12:50,89.5,0.05,89.4,89.5,89.4,10,1895
12:50 - 12:55,89.4,-0.1,89.45,89.45,89.35,18,1818
12:55 - 13:00,89.55,0.15,89.45,89.55,89.45,7,700
13:00 - 13:05,89.45,-0.1,89.6,89.6,89.45,19,3192
13:05 - 13:10,89.45,0,89.45,89.45,89.45,1,100
13:10 - 13:15,89.55,0.1,89.45,89.55,89.45,14,1672
13:15 - 13:20,89.42,-0.13,89.4,89.42,89.4,2,221
13:20 - 13:25,89.4,-0.02,89.4,89.4,89.4,1,100
